id,Email,Тип регистрации,Создан,Имя,Фамилия,Телефон,Город,Дата рождения,Возраст,От партнера,ID партнера,utm_source,utm_medium,utm_campaign,utm_term,utm_content
864,responding1912@example.com,Создан самостоятельно,2021-10-16 13:00,Russell,Acevedo,(603)241-3588x71672,Galveston,1993-07-25,30,FALSE,,facebook-ads,,campaign_1,,
865,tahoe2068@outlook.com,Создан самостоятельно,2022-02-06 16:00,Ruthanne,Gibson,+1-636-249-6079x269,Dayton,1997-07-10,26,TRUE,6,facebook-ads,,campaign_2,,
866,slovakia1974@protonmail.com,Создан самостоятельно,2021-11-08 2:00,Troy,Riley,(479)631-2224,Madison Heights,1977-11-05,46,FALSE,,facebook-ads,,campaign_1,,
867,hilton2081@duck.com,Создан менеджером,2022-10-15 13:00,Simonne,Glover,674.451.6779,Memphis,1977-05-05,46,TRUE,3,vk-ads,,campaign_1,,
868,their2007@example.com,Создан менеджером,2020-05-30 6:00,Heriberto,Garrison,(626)422-2380,Oklahoma City,1993-04-20,30,FALSE,,vk-ads,,campaign_3,,
869,involving1900@live.com,Создан самостоятельно,2023-04-20 3:00,Tamica,Rice,001-470-259-3379x1956,Reynoldsburg,1995-04-21,28,TRUE,1,facebook-ads,,campaign_3,,
870,trunk2001@example.org,Создан самостоятельно,2021-04-29 8:00,Shelba,Hansen,6308718220,Newburgh,1987-01-17,37,TRUE,4,facebook-ads,,campaign_1,,
871,upset1908@example.com,Создан самостоятельно,2022-04-15 16:00,Lawerence,Kirby,346-835-7969x42152,Lansing,1997-01-23,27,FALSE,,yandex-direct,,campaign_2,,
872,answered1968@example.com,Создан самостоятельно,2020-01-18 0:00,Coreen,Lindsay,+1-563-531-3487x92305,Milledgeville,1990-09-26,33,TRUE,1,yandex-direct,,campaign_2,,
873,varying2065@outlook.com,Создан менеджером,2020-07-29 17:00,Nelson,Spence,236.615.5631,Anchorage,1982-10-20,41,TRUE,6,yandex-direct,,campaign_3,,
874,audience1881@live.com,Создан менеджером,2023-04-30 14:00,Sang,Hayden,+1-359-317-9650x035,Denison,1977-03-07,47,TRUE,9,facebook-ads,,campaign_3,,
875,hospitality1884@gmail.com,Создан самостоятельно,2023-01-20 17:00,Ula,Thornton,297-592-4845x952,Melrose Park,1999-01-24,25,FALSE,,facebook-ads,,campaign_3,,
876,charm1837@protonmail.com,Создан менеджером,2020-07-20 16:00,Myles,Jordan,(968)452-0551x0440,Trussville,1980-06-18,43,FALSE,,facebook-ads,,campaign_1,,
877,scotia1949@yandex.com,Создан самостоятельно,2021-07-31 11:00,Deon,Beach,695-846-7763,East Cleveland,2000-07-28,23,TRUE,4,vk-ads,,campaign_1,,
878,offer2044@live.com,Создан самостоятельно,2021-06-04 20:00,Kennith,Villarreal,249.695.2298x7968,Agoura Hills,1992-08-26,31,FALSE,,vk-ads,,campaign_3,,
879,resume1920@yahoo.com,Создан самостоятельно,2021-11-29 5:00,Zonia,Carroll,+1-337-261-9523x0825,Wilkinsburg,1984-10-14,39,TRUE,6,yandex-direct,,campaign_2,,
880,enterprises2045@duck.com,Создан самостоятельно,2021-02-12 9:00,Abel,Everett,455.654.0764,Lombard,1987-06-07,36,FALSE,,facebook-ads,,campaign_2,,
881,guitars1906@example.com,Создан менеджером,2022-05-02 18:00,Marni,Cummings,7948963227,Pico Rivera,1979-08-16,44,TRUE,8,yandex-direct,,campaign_3,,
882,pal2012@example.org,Создан самостоятельно,2023-08-13 3:00,Jared,Grimes,(341)592-8488x63036,Huntsville,1995-02-20,29,FALSE,,yandex-direct,,campaign_3,,
883,minor1851@example.com,Создан самостоятельно,2023-12-13 13:00,Granville,Kelley,(411)963-6366,Salina,1999-05-11,24,TRUE,7,vk-ads,,campaign_2,,
884,constitute2052@protonmail.com,Создан менеджером,2022-03-13 0:00,Verlene,Collier,(927)790-7063x60118,Claremore,1988-06-03,35,TRUE,2,yandex-direct,,campaign_1,,
885,describe1866@duck.com,Создан самостоятельно,2023-07-15 11:00,Francesco,Hanson,964.816.9973x27624,Walla Walla,1998-11-09,25,TRUE,2,yandex-direct,,campaign_3,,
886,composed1958@yahoo.com,Создан менеджером,2021-02-08 12:00,Daren,Stephens,965-809-1898,Cerritos,1976-02-08,48,TRUE,2,yandex-direct,,campaign_2,,
887,agency1815@gmail.com,Создан самостоятельно,2022-01-17 8:00,Jordan,Daniel,2406635034,South Bend,1991-01-01,33,FALSE,,yandex-direct,,campaign_1,,
888,org1966@duck.com,Создан самостоятельно,2022-02-04 15:00,Tiffaney,England,592-803-1371x7563,Mill Creek,1995-12-18,28,FALSE,,yandex-direct,,campaign_3,,
889,finding2005@protonmail.com,Создан менеджером,2022-05-16 6:00,Raphael,Cunningham,848.785.7946,Seaside,2000-05-18,23,TRUE,6,facebook-ads,,campaign_2,,
890,install1961@protonmail.com,Создан менеджером,2023-12-29 2:00,Eli,Bean,697-930-8772x17561,Santee,1979-10-12,44,TRUE,9,yandex-direct,,campaign_2,,
891,dim2074@protonmail.com,Создан самостоятельно,2023-01-28 23:00,Dewayne,Horton,793.292.4032x6806,DeSoto,1981-12-28,42,TRUE,1,vk-ads,,campaign_2,,
892,architectural1874@gmail.com,Создан менеджером,2023-06-16 6:00,Arnold,Merritt,001-233-640-8433x23809,Smyrna,1986-06-20,37,TRUE,1,vk-ads,,campaign_3,,
893,mary2035@duck.com,Создан менеджером,2023-07-02 22:00,Arturo,Steele,900-482-7260,Paragould,1975-09-19,48,TRUE,8,yandex-direct,,campaign_1,,
894,college2082@example.com,Создан менеджером,2021-04-30 1:00,Quintin,Gutierrez,+1-952-758-4412x0834,Phenix City,1981-12-26,42,TRUE,7,vk-ads,,campaign_1,,
895,carolina1933@duck.com,Создан менеджером,2022-07-19 2:00,Dalene,Morin,7943118775,Waco,1997-06-09,26,FALSE,,vk-ads,,campaign_2,,
896,helping1956@gmail.com,Создан самостоятельно,2022-08-12 17:00,Delana,Hutchinson,(382)933-1473,Eastpointe,1985-08-30,38,TRUE,3,vk-ads,,campaign_3,,
897,packing1922@gmail.com,Создан менеджером,2020-11-04 4:00,Margene,Weiss,326.469.7149x85373,Port Hueneme,1992-07-17,31,FALSE,,facebook-ads,,campaign_2,,
898,walking1845@example.org,Создан самостоятельно,2020-01-13 4:00,Clora,Boyd,684.627.3728x63382,Neenah,1999-02-06,25,FALSE,,yandex-direct,,campaign_1,,
899,fares1867@yandex.com,Создан менеджером,2023-08-20 12:00,Arlyne,Hester,537-725-6787x42586,St. Marys,1993-04-02,31,TRUE,4,facebook-ads,,campaign_1,,
900,club1811@yahoo.com,Создан самостоятельно,2020-11-19 7:00,Dell,Puckett,456-208-4051x42342,Hilton Head Island,1992-02-29,32,TRUE,5,vk-ads,,campaign_1,,
901,ripe1947@example.org,Создан самостоятельно,2020-05-10 13:00,Martin,Palmer,448.506.2034x00485,Mountain View,1985-02-21,39,FALSE,,yandex-direct,,campaign_3,,
902,pixels2088@example.com,Создан менеджером,2022-01-20 1:00,Edwardo,Hatfield,309-221-2780x475,Lake Oswego,1985-11-11,38,FALSE,,vk-ads,,campaign_3,,
903,african1934@example.com,Создан самостоятельно,2023-12-05 5:00,Mitchel,Mcdonald,+1-697-788-3836x830,Southgate,1975-12-04,48,FALSE,,facebook-ads,,campaign_1,,
904,jerusalem1828@yahoo.com,Создан менеджером,2022-08-12 14:00,Marvin,Langley,983.989.2129x361,Homer Glen,1986-07-17,37,FALSE,,facebook-ads,,campaign_1,,
905,chest2004@example.com,Создан менеджером,2023-11-15 21:00,Dalila,Rocha,594.381.9019x4649,Donna,1978-10-29,45,FALSE,,facebook-ads,,campaign_1,,
906,vcr1876@example.org,Создан самостоятельно,2023-03-31 21:00,Tyler,Hester,861-413-8172x463,Santa Maria,1996-01-09,28,TRUE,10,vk-ads,,campaign_1,,
907,kijiji2074@outlook.com,Создан самостоятельно,2022-09-23 15:00,Brooks,Mack,849-380-4841x714,Tucson,1986-03-27,38,FALSE,,yandex-direct,,campaign_3,,
908,listed1903@example.org,Создан самостоятельно,2023-03-10 4:00,Dave,Massey,7092754002,Oxford,1995-03-13,29,FALSE,,yandex-direct,,campaign_2,,
909,management2057@live.com,Создан самостоятельно,2023-10-23 23:00,Janean,Wiley,001-969-495-4799x514,Redondo Beach,1981-12-30,42,TRUE,3,facebook-ads,,campaign_2,,
910,bhutan1901@duck.com,Создан менеджером,2021-02-24 1:00,Thurman,Mcfadden,+1-691-988-2348x5753,Somerville,1978-01-14,46,TRUE,7,yandex-direct,,campaign_3,,
911,black2013@example.com,Создан менеджером,2022-10-19 19:00,Claude,Dawson,(827)462-8816,Atwater,1992-04-29,31,FALSE,,facebook-ads,,campaign_1,,
912,brakes1881@outlook.com,Создан менеджером,2023-05-15 21:00,Monnie,Middleton,001-820-547-6328x7402,Post Falls,2001-06-20,22,FALSE,,vk-ads,,campaign_1,,
913,booty1893@yahoo.com,Создан самостоятельно,2020-04-25 16:00,Dean,Wolf,360.298.9010x3289,Twinsburg,1979-08-17,44,FALSE,,facebook-ads,,campaign_3,,
914,plumbing1810@outlook.com,Создан менеджером,2022-12-07 2:00,Eduardo,Guzman,809-210-5272,Cornelius,1997-12-20,26,TRUE,7,facebook-ads,,campaign_1,,
915,lyrics2028@live.com,Создан самостоятельно,2020-06-12 1:00,Torrie,Walter,3578084313,Chesterfield,1993-02-27,31,TRUE,2,yandex-direct,,campaign_1,,
916,amateur2084@example.com,Создан менеджером,2021-12-11 18:00,Grover,Beasley,820.943.8889x695,Universal City,1990-05-05,33,TRUE,9,facebook-ads,,campaign_2,,
917,location2012@yahoo.com,Создан самостоятельно,2023-04-20 4:00,Nicolle,Glenn,(330)954-8140x1764,Atwater,1996-06-09,27,FALSE,,facebook-ads,,campaign_3,,
918,final1944@outlook.com,Создан самостоятельно,2023-02-03 21:00,Wally,Doyle,(686)604-1944x9089,Steubenville,1994-11-27,29,TRUE,7,facebook-ads,,campaign_1,,
919,stage2081@example.com,Создан самостоятельно,2022-01-15 15:00,Arturo,Spence,001-215-748-7022x05779,Rock Springs,2000-06-29,23,TRUE,5,vk-ads,,campaign_1,,
920,registered2066@live.com,Создан самостоятельно,2020-08-03 16:00,Lynelle,Head,535.725.3974,Euclid,2001-07-03,22,TRUE,5,vk-ads,,campaign_3,,
921,hence1946@yandex.com,Создан менеджером,2023-05-05 19:00,Jeanett,Bass,317-545-3810x6559,Grapevine,1980-02-17,44,TRUE,7,facebook-ads,,campaign_2,,
922,administered1895@example.org,Создан менеджером,2020-09-09 19:00,Tyrone,Norris,(374)609-8034,South Holland,1990-10-18,33,TRUE,6,yandex-direct,,campaign_2,,
923,where1973@yandex.com,Создан менеджером,2020-10-30 4:00,Donn,Sykes,+1-576-454-3968x2047,Scottsdale,1997-01-27,27,FALSE,,yandex-direct,,campaign_3,,
924,pmc2042@yahoo.com,Создан менеджером,2021-02-11 20:00,Lizeth,Lara,561.498.9356,Avon,1980-07-12,43,TRUE,10,facebook-ads,,campaign_1,,
925,photographers1836@yandex.com,Создан менеджером,2021-05-19 11:00,Orval,Burton,+1-240-850-8034x7094,Chicago,2000-04-12,23,TRUE,1,vk-ads,,campaign_3,,
926,bloggers1883@duck.com,Создан менеджером,2021-09-04 0:00,Mathilde,Velasquez,001-907-394-2784x313,Los Gatos,2000-12-24,23,TRUE,1,facebook-ads,,campaign_3,,
927,notified1876@outlook.com,Создан самостоятельно,2023-09-09 20:00,Cornelius,Pickett,274-698-4167x831,Largo,1975-12-24,48,TRUE,10,facebook-ads,,campaign_2,,
928,wisdom1935@live.com,Создан самостоятельно,2021-03-22 18:00,Stacy,Cruz,001-714-276-0967,Buena Park,1980-08-19,43,TRUE,8,yandex-direct,,campaign_2,,
929,sake1971@gmail.com,Создан менеджером,2023-07-23 20:00,Zetta,Morales,(920)972-1674x0032,Ridgecrest,1997-11-10,26,FALSE,,vk-ads,,campaign_2,,
930,msie1850@yandex.com,Создан менеджером,2022-05-30 22:00,Glynda,Wong,687.377.5138,Westland,1993-07-26,30,FALSE,,yandex-direct,,campaign_1,,
931,version2035@live.com,Создан самостоятельно,2021-11-08 7:00,Asley,Waters,(405)993-1009x07565,New Hope,1982-07-08,41,FALSE,,facebook-ads,,campaign_1,,
932,relations2055@outlook.com,Создан самостоятельно,2022-04-03 12:00,Gidget,Pitts,384.878.4353x86601,Lehi,1988-10-19,35,TRUE,9,facebook-ads,,campaign_1,,
933,reasoning1934@protonmail.com,Создан менеджером,2022-01-25 5:00,Jeannetta,Villarreal,496.666.2960x2503,Cottonwood Heights,2000-01-12,24,FALSE,,yandex-direct,,campaign_2,,
934,les2083@yandex.com,Создан менеджером,2023-07-21 3:00,Rebecka,Mitchell,(221)926-4560,Elmhurst,1998-02-13,26,TRUE,1,vk-ads,,campaign_3,,
935,bathroom1957@example.org,Создан самостоятельно,2022-04-07 20:00,Kareem,Joyce,516.763.5021,Cedar Falls,2001-07-17,22,TRUE,6,vk-ads,,campaign_3,,
936,weeks1930@protonmail.com,Создан самостоятельно,2022-11-30 17:00,Alexander,Spence,001-274-637-2591x50985,Montebello,1985-01-26,39,FALSE,,yandex-direct,,campaign_3,,
937,blackberry1990@example.org,Создан менеджером,2020-02-26 19:00,Angelo,Brooks,001-647-568-7796x107,Opelousas,1990-11-30,33,TRUE,6,vk-ads,,campaign_1,,
938,tomorrow1857@example.org,Создан менеджером,2021-12-13 2:00,Camie,Zimmerman,(203)385-2647x8045,Lumberton,1997-11-02,26,TRUE,5,vk-ads,,campaign_3,,
939,adopt1979@duck.com,Создан самостоятельно,2020-01-17 10:00,Kit,Sanchez,665.870.6088,Brunswick,1988-04-07,36,TRUE,3,facebook-ads,,campaign_1,,
940,suspect1863@outlook.com,Создан самостоятельно,2023-03-22 14:00,Angele,Martin,001-648-933-4697,Maplewood,1982-05-07,41,FALSE,,facebook-ads,,campaign_2,,
941,finite2070@example.com,Создан менеджером,2022-09-22 13:00,Bernie,Conley,+1-703-528-4318x2777,Barberton,1981-09-16,42,TRUE,3,facebook-ads,,campaign_1,,
942,aaa1911@protonmail.com,Создан самостоятельно,2023-01-11 3:00,Maris,Chase,001-454-602-5779x55783,Loma Linda,1999-06-22,24,FALSE,,vk-ads,,campaign_2,,
943,mud1958@example.org,Создан менеджером,2022-12-25 13:00,Marilou,O'neil,001-692-314-6566x6801,American Fork,1991-07-01,32,TRUE,2,vk-ads,,campaign_2,,
944,protection2018@outlook.com,Создан самостоятельно,2023-05-26 8:00,Arden,Riley,952-624-6682x67166,Centerville,1983-10-31,40,FALSE,,facebook-ads,,campaign_3,,
945,tears1966@example.com,Создан менеджером,2021-04-09 2:00,Rufus,Bradshaw,001-536-363-9770x83357,Wichita Falls,1994-05-27,29,TRUE,7,facebook-ads,,campaign_2,,
946,saturday1878@yahoo.com,Создан самостоятельно,2023-12-24 17:00,Meda,Vasquez,4597206738,Riverside,1998-06-19,25,FALSE,,vk-ads,,campaign_3,,
947,caring1895@example.com,Создан менеджером,2023-01-30 9:00,Fidela,Gray,+1-275-767-1259x12001,Las Cruces,1984-09-20,39,TRUE,10,yandex-direct,,campaign_2,,
948,arrange1854@example.com,Создан менеджером,2020-03-24 2:00,Burt,Larsen,+1-872-631-1794x8692,Hinesville,1993-01-19,31,FALSE,,facebook-ads,,campaign_2,,
949,exposed1873@outlook.com,Создан менеджером,2020-03-11 5:00,Arminda,Moran,751-503-3167x342,Brooklyn Center,1979-12-12,44,TRUE,3,vk-ads,,campaign_2,,
950,adjustments2034@example.com,Создан менеджером,2020-01-11 15:00,Nickolas,Guzman,001-386-333-4626x633,Centerville,1991-07-14,32,FALSE,,vk-ads,,campaign_1,,
951,observer2005@outlook.com,Создан самостоятельно,2022-12-23 3:00,Duncan,Murray,441.400.6603x112,North Little Rock,1995-07-18,28,TRUE,3,vk-ads,,campaign_3,,
952,chen1942@example.com,Создан самостоятельно,2021-11-17 8:00,Joi,Holder,001-946-359-9069,Macomb,1982-02-07,42,FALSE,,yandex-direct,,campaign_1,,
953,joe2060@outlook.com,Создан самостоятельно,2021-03-18 21:00,Emmett,Ware,5987388840,Chambersburg,1998-01-04,26,FALSE,,vk-ads,,campaign_2,,
954,deviant2025@example.com,Создан менеджером,2023-11-05 16:00,Alton,Gilliam,554-338-4079x89541,South Holland,1989-10-27,34,TRUE,2,yandex-direct,,campaign_2,,
955,election2090@duck.com,Создан самостоятельно,2023-01-23 5:00,Sherrell,Carey,+1-941-697-2088,North Ogden,1976-09-13,47,FALSE,,vk-ads,,campaign_3,,
956,gst2095@protonmail.com,Создан самостоятельно,2021-01-20 2:00,Amado,Brennan,+1-977-691-9776x3842,Norwalk,1976-11-07,47,TRUE,9,vk-ads,,campaign_3,,
957,this1891@example.org,Создан менеджером,2020-12-05 22:00,Sang,Hoffman,210-335-3462,Newark,1986-01-10,38,TRUE,6,yandex-direct,,campaign_2,,
958,remain1832@protonmail.com,Создан самостоятельно,2020-08-28 0:00,Tuan,Wood,873.780.0052x80876,East Lansing,1991-06-16,32,FALSE,,vk-ads,,campaign_1,,
959,combines1835@yandex.com,Создан самостоятельно,2021-01-14 2:00,Tereasa,Pope,+1-595-844-6806,Oregon,1996-01-04,28,FALSE,,facebook-ads,,campaign_1,,
960,bankruptcy2076@yandex.com,Создан менеджером,2020-07-30 14:00,Boris,Madden,(229)687-2631x335,Woburn,1993-08-17,30,TRUE,10,yandex-direct,,campaign_3,,
961,truck1850@live.com,Создан самостоятельно,2021-08-11 16:00,Bryce,Castillo,928-760-8668,Clearwater,1998-02-24,26,TRUE,8,vk-ads,,campaign_2,,
962,paragraphs1842@outlook.com,Создан менеджером,2023-05-27 7:00,Lewis,Fernandez,001-635-442-1095x933,Matthews,1985-06-02,38,TRUE,9,vk-ads,,campaign_3,,
963,gonna1866@protonmail.com,Создан менеджером,2021-04-01 14:00,Rima,Summers,5587673035,Staunton,1980-07-25,43,TRUE,1,yandex-direct,,campaign_2,,
964,transparency2009@protonmail.com,Создан менеджером,2023-01-07 4:00,Adam,Stevens,(744)881-6373x060,Dumont,1987-01-14,37,FALSE,,vk-ads,,campaign_2,,
965,will1924@protonmail.com,Создан самостоятельно,2023-09-20 13:00,Loren,Molina,001-575-408-4729x5960,Kentwood,1977-05-11,46,FALSE,,vk-ads,,campaign_3,,
966,rage1991@gmail.com,Создан менеджером,2022-05-19 3:00,Leonard,Avila,001-352-848-4214x019,West St. Paul,1984-07-02,39,FALSE,,vk-ads,,campaign_2,,
967,proteins1804@protonmail.com,Создан самостоятельно,2023-11-03 5:00,Georgianne,Gaines,+1-441-538-3814x5708,Holladay,1994-07-28,29,TRUE,9,facebook-ads,,campaign_2,,
968,img1936@gmail.com,Создан менеджером,2020-09-18 1:00,Merlene,Quinn,(204)210-5728x7393,North Chicago,1984-01-17,40,FALSE,,yandex-direct,,campaign_2,,
969,boulder2028@example.org,Создан менеджером,2023-08-24 4:00,Ricardo,Ferguson,433-975-2949x95711,Maple Heights,1988-12-18,35,FALSE,,facebook-ads,,campaign_2,,
970,cloth1971@yahoo.com,Создан менеджером,2021-12-12 14:00,Rebecka,Hendrix,(235)877-3068,Kenosha,1996-05-04,27,FALSE,,yandex-direct,,campaign_3,,
971,hazard1862@gmail.com,Создан менеджером,2023-11-19 1:00,Alden,Alford,+1-232-552-0578x633,The Colony,1981-03-20,43,FALSE,,yandex-direct,,campaign_1,,
972,academy1938@duck.com,Создан самостоятельно,2021-09-17 7:00,Alane,Ford,(918)260-7917x259,Taylorsville,1989-08-14,34,FALSE,,vk-ads,,campaign_2,,
