ID заказа,ID пользователя,Пользователь,Email,Телефон,Дата создания,Дата оплаты,Title,Статус,"Стоимость, RUB",Налог,Комиссии,"Заработано, RUB",Валюта,Менеджер,Город,ID партнера,Использован промокод,utm_source,utm_medium,utm_campaign,utm_content,utm_term,user_utm_source,user_utm_medium,user_utm_campaign,user_utm_content,user_utm_term,Теги
5057,858,Taren Daugherty,exist2098@live.com,001-911-847-7691x76879,2023-10-02 23:00,2023-10-04 23:00,product_2,in progress,18990,3%,"569,7",0,RUB,Will,Harvey,3,,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
5058,765,Johnathon Henson,literature2001@gmail.com,001-359-655-5698x887,2023-02-02 21:00,2023-02-13 21:00,product_4,in progress,89900,5%,4495,0,RUB,Katy,Alpharetta,5,Да,vk-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_2,,,
5059,643,Bradly Moon,metabolism1982@live.com,418.315.2074,2023-09-20 2:00,2023-09-21 2:00,product_4,cancelled,89900,5%,4495,0,RUB,John,Lacey,3,,yandex-direct,cpc,campaign_1,,,facebook-ads,cpc,campaign_2,,,
5060,335,Genie Macdonald,lives1841@example.org,(232)227-0239x963,2023-04-28 7:00,2023-05-07 7:00,product_4,completed,89900,7%,6293,84840,RUB,John,Vacaville,4,Да,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_3,,,
5061,335,Leigh Guzman,agencies1854@protonmail.com,287-354-5797x75092,2023-07-18 15:00,2023-07-18 15:00,product_1,completed,9990,3%,"299,7",4929,RUB,John,Pittsburg,5,Да,facebook-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_1,,,
5062,179,Isiah Palmer,hide2083@yandex.com,+1-349-502-6760x50398,2023-05-26 1:00,2023-06-01 1:00,product_3,cancelled,49900,7%,3493,0,RUB,Anny,Auburn,2,Да,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_1,,,
5063,1119,Lonny Torres,mailman1980@yandex.com,(858)960-0719,2023-04-30 21:00,2023-05-11 21:00,product_2,in progress,18990,3%,"569,7",0,RUB,Katy,Santa Clara,5,,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_1,,,
5064,1342,Julian Maynard,those2071@live.com,001-335-456-2076x396,2023-10-16 6:00,2023-10-19 6:00,product_3,in progress,49900,5%,2495,0,RUB,Katy,Blaine,1,Да,yandex-direct,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
5065,439,Aldo Whitley,were1888@duck.com,751-905-5421x46012,2023-05-07 4:00,2023-05-15 4:00,product_4,completed,89900,5%,4495,84835,RUB,Katy,Melrose Park,5,Да,facebook-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
5066,1297,Kathe Black,rolling2061@outlook.com,707-699-4505x1281,2023-11-05 1:00,2023-11-15 1:00,product_1,in progress,9990,5%,"499,5",0,RUB,Anny,Kingsville,4,Да,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_1,,,
5067,631,Arnette Webb,purposes1805@live.com,903.366.5235x9327,2023-12-07 21:00,2023-12-21 21:00,product_3,cancelled,49900,3%,1497,0,RUB,John,El Reno,8,,yandex-direct,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
5068,842,Mauro Brown,chick2048@yahoo.com,267-949-0862,2023-01-27 5:00,2023-02-04 5:00,product_2,cancelled,18990,5%,"949,5",0,RUB,Katy,Bartlesville,10,Да,vk-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_2,,,
5069,1483,Liberty George,minute1922@gmail.com,+1-554-850-2192,2023-03-15 20:00,2023-03-19 20:00,product_2,completed,18990,5%,"949,5",13921,RUB,Anny,White Bear Lake,7,Да,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_1,,,
5070,976,Edmundo Howard,eagles2097@outlook.com,+1-526-774-2762x61481,2023-08-04 16:00,2023-08-04 16:00,product_1,completed,9990,3%,"299,7",4920,RUB,John,Mill Creek,10,,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
5071,366,Werner Cameron,stripes2020@protonmail.com,+1-768-795-9923x134,2023-12-20 11:00,2023-12-28 11:00,product_3,completed,49900,7%,3493,44829,RUB,John,Tukwila,9,,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
5072,1337,Lakia Dillard,huge1886@gmail.com,605-517-2683x6608,2023-04-18 21:00,2023-04-18 21:00,product_1,in progress,9990,3%,"299,7",0,RUB,John,Gresham,3,,yandex-direct,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
5073,107,Donald Curry,volume2037@example.org,3547395316,2023-06-08 12:00,2023-06-12 12:00,product_2,completed,18990,7%,"1329,3",13917,RUB,Anny,Shoreview,10,,vk-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_2,,,
5074,460,Margaretta Dale,essay1958@gmail.com,946.440.1696x92742,2023-01-31 16:00,2023-02-11 16:00,product_1,cancelled,9990,3%,"299,7",0,RUB,John,Central Falls,1,,yandex-direct,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
5075,831,Deloras Oliver,patient1952@protonmail.com,001-487-593-9727x45101,2023-05-19 23:00,2023-05-27 23:00,product_2,cancelled,18990,3%,"569,7",0,RUB,Anny,Elizabethtown,10,,vk-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_3,,,
5076,901,Johnnie Good,characterization1961@yandex.com,+1-436-529-8007x25177,2023-12-18 9:00,2023-12-20 9:00,product_2,completed,18990,5%,"949,5",13914,RUB,John,Los Angeles,7,,yandex-direct,cpc,campaign_3,,,yandex-direct,cpc,campaign_3,,,
5077,308,Sung Richard,amazon1811@outlook.com,8142880286,2023-01-06 9:00,2023-01-19 9:00,product_3,in progress,49900,7%,3493,0,RUB,John,Hercules,5,,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_3,,,
5078,1043,Conrad Gentry,saturn1840@example.com,662.554.3792x27235,2023-05-06 23:00,2023-05-13 23:00,product_4,cancelled,89900,5%,4495,0,RUB,John,Oakdale,2,,yandex-direct,cpc,campaign_1,,,yandex-direct,cpc,campaign_1,,,
5079,1234,Francis Shaw,family1857@duck.com,001-821-213-1751x30460,2023-04-15 21:00,2023-04-15 21:00,product_3,cancelled,49900,3%,1497,0,RUB,Katy,Murrysville,8,,facebook-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_1,,,
5080,881,Carmelia Melton,ancient2009@example.org,946.998.6919x45024,2023-02-15 6:00,2023-02-21 6:00,product_4,in progress,89900,7%,6293,0,RUB,Anny,Largo,4,Да,facebook-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_1,,,
5081,271,Randall Donovan,platinum1975@example.com,001-352-456-9367,2023-10-21 23:00,2023-10-28 23:00,product_2,completed,18990,7%,"1329,3",13909,RUB,John,Greenville,9,,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_2,,,
5082,463,Elizabeth Saunders,washer2021@outlook.com,+1-904-526-9385,2023-10-02 20:00,2023-10-08 20:00,product_4,in progress,89900,3%,2697,0,RUB,Katy,Geneva,3,,facebook-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
5083,1090,Brett Maldonado,pulling1809@duck.com,(511)345-0334,2023-06-27 4:00,2023-06-27 4:00,product_3,completed,49900,5%,2495,44817,RUB,Anny,Riverside,10,Да,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_3,,,
5084,101,Hermine Rodgers,participation2091@outlook.com,+1-527-230-7841x14194,2023-04-13 12:00,2023-04-17 12:00,product_4,in progress,89900,7%,6293,0,RUB,John,North Miami Beach,1,Да,facebook-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
5085,845,Antwan Riddle,spreading1844@duck.com,001-926-688-6710x543,2023-10-27 13:00,2023-11-03 13:00,product_2,completed,18990,7%,"1329,3",13905,RUB,Will,Fairfield,5,,vk-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_1,,,
5086,1197,Naida Sims,baseball1875@live.com,+1-944-361-3238x3562,2023-03-06 6:00,2023-03-10 6:00,product_4,in progress,89900,3%,2697,0,RUB,Katy,Calabasas,6,Да,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
5087,1026,Arlie Moon,gaps2003@protonmail.com,(496)643-7424,2023-08-27 15:00,2023-08-30 15:00,product_3,cancelled,49900,5%,2495,0,RUB,Katy,Dickinson,7,,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_1,,,
5088,772,Buck Bowen,merchants2020@live.com,(475)260-8977x391,2023-09-02 11:00,2023-09-07 11:00,product_3,in progress,49900,3%,1497,0,RUB,Katy,Duncanville,9,,yandex-direct,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
5089,858,Tyler Vinson,vehicles2050@example.org,001-473-811-4271x479,2023-04-05 21:00,2023-04-06 21:00,product_2,cancelled,18990,5%,"949,5",0,RUB,John,Chapel Hill,9,,yandex-direct,cpc,campaign_1,,,vk-ads,cpc,campaign_3,,,
5090,1412,Dante Hall,mirrors2023@live.com,211.246.0000,2023-05-28 2:00,2023-06-01 2:00,product_2,in progress,18990,5%,"949,5",0,RUB,John,Bartow,2,Да,vk-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_3,,,
5091,501,Andre Brewer,finding1956@yandex.com,620.960.8976,2023-05-12 3:00,2023-05-16 3:00,product_2,in progress,18990,7%,"1329,3",0,RUB,Katy,Golden,6,Да,vk-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_1,,,
5092,107,Sandee Oliver,teens1823@live.com,(596)213-8468x7257,2023-01-26 16:00,2023-01-31 16:00,product_1,in progress,9990,5%,"499,5",0,RUB,John,Westland,10,Да,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_2,,,
5093,550,Antwan Mercado,peninsula1921@gmail.com,336.517.0395x41583,2023-08-20 8:00,2023-08-27 8:00,product_2,in progress,18990,3%,"569,7",0,RUB,John,Goldsboro,7,,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
5094,1017,Oliva Ayala,channels1847@duck.com,+1-597-837-3254x92385,2023-06-09 5:00,2023-06-23 5:00,product_2,in progress,18990,5%,"949,5",0,RUB,Anny,Massillon,1,Да,yandex-direct,cpc,campaign_1,,,yandex-direct,cpc,campaign_1,,,
5095,826,Lorilee Schroeder,trustee1984@live.com,001-237-300-5816,2023-09-28 15:00,2023-09-28 15:00,product_4,cancelled,89900,3%,2697,0,RUB,Anny,Reno,10,,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_3,,,
5096,1082,Rolf Lott,morgan2076@yandex.com,445-690-3944x31253,2023-05-26 7:00,2023-06-09 7:00,product_1,in progress,9990,7%,"699,3",0,RUB,Anny,Jacksonville,4,Да,vk-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_3,,,
5097,1488,Vito Barnett,cds1853@live.com,(926)273-8281x37105,2023-03-20 7:00,2023-03-26 7:00,product_2,in progress,18990,3%,"569,7",0,RUB,Anny,Alsip,9,,vk-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_3,,,
5098,468,Lyndia Alford,diary1998@example.org,(527)634-7179,2023-11-13 10:00,2023-11-27 10:00,product_4,cancelled,89900,5%,4495,0,RUB,John,Hallandale Beach,1,Да,vk-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_2,,,
5099,1403,Deshawn Petty,antique1833@example.com,(856)334-5793,2023-09-25 10:00,2023-10-05 10:00,product_4,in progress,89900,5%,4495,0,RUB,Will,Council Bluffs,3,Да,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_2,,,
5100,621,Darcel Richard,switches1910@yandex.com,001-443-828-4939x0900,2023-12-16 0:00,2023-12-18 0:00,product_2,in progress,18990,7%,"1329,3",0,RUB,Will,Vicksburg,3,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
5101,1280,Floretta Allen,finder2061@example.com,720-842-2295x375,2023-05-25 20:00,2023-05-26 20:00,product_3,completed,49900,7%,3493,44799,RUB,Katy,Bay City,1,Да,vk-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_2,,,
5102,814,Myrl Rowe,gnu1873@example.org,(240)537-3627x5699,2023-07-22 0:00,2023-08-04 0:00,product_3,in progress,49900,3%,1497,0,RUB,John,Athens,7,Да,facebook-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
5103,799,Clifford Holloway,projector2023@live.com,+1-896-851-4805x687,2023-08-24 0:00,2023-08-27 0:00,product_1,completed,9990,3%,"299,7",4887,RUB,Will,Louisville,5,,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_3,,,
5104,783,Dong Cleveland,detection2041@protonmail.com,+1-489-996-0099,2023-07-29 19:00,2023-08-08 19:00,product_3,in progress,49900,3%,1497,0,RUB,Katy,Orlando,10,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
5105,1450,Aide Mcdowell,evening1844@yandex.com,958.628.8925x6129,2023-10-18 7:00,2023-10-24 7:00,product_1,in progress,9990,3%,"299,7",0,RUB,Will,Oakley,9,,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
5106,1409,Venetta Thompson,jacket2016@live.com,524-686-6333,2023-09-19 6:00,2023-09-23 6:00,product_2,completed,18990,3%,"569,7",13884,RUB,Will,Russellville,2,Да,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
5107,530,Eura Mckinney,reflected1930@protonmail.com,364.413.9663x03750,2023-07-05 0:00,2023-07-12 0:00,product_4,in progress,89900,5%,4495,0,RUB,Will,Lake Worth,4,Да,yandex-direct,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
5108,582,Ben Trujillo,airfare2048@example.com,+1-507-387-8033x7414,2023-12-24 15:00,2023-12-28 15:00,product_3,cancelled,49900,5%,2495,0,RUB,Will,Schenectady,4,,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_1,,,
5109,562,Telma Black,aims2052@yahoo.com,8362606199,2023-03-29 2:00,2023-04-10 2:00,product_1,in progress,9990,3%,"299,7",0,RUB,Will,Wadsworth,7,,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_3,,,
5110,756,Verlene Abbott,moderator1863@gmail.com,001-506-448-9622x0200,2023-02-02 10:00,2023-02-08 10:00,product_3,completed,49900,3%,1497,44790,RUB,Anny,Turlock,10,Да,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_1,,,
5111,215,Ping Owens,cooling1829@outlook.com,+1-944-866-5963x58268,2023-07-29 14:00,2023-08-10 14:00,product_3,in progress,49900,3%,1497,0,RUB,Anny,East Providence,5,,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
5112,975,Bobby O'neill,fall1923@example.org,001-645-442-1016x113,2023-01-08 2:00,2023-01-16 2:00,product_1,in progress,9990,5%,"499,5",0,RUB,Anny,Muskego,10,Да,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
5113,605,Deshawn Leblanc,deviant1836@example.org,(405)405-2986,2023-12-22 14:00,2023-12-25 14:00,product_2,cancelled,18990,5%,"949,5",0,RUB,Katy,West Valley City,6,Да,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
5114,112,Evelynn Hurst,marine1829@yahoo.com,734.410.2026x1028,2023-08-20 2:00,2023-09-03 2:00,product_1,completed,9990,5%,"499,5",4876,RUB,John,Corcoran,2,,yandex-direct,cpc,campaign_2,,,facebook-ads,cpc,campaign_2,,,
5115,304,Drew Nixon,propose2066@outlook.com,698-352-4630,2023-06-30 14:00,2023-07-08 14:00,product_1,cancelled,9990,3%,"299,7",0,RUB,Will,Lebanon,9,,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_2,,,
5116,1008,Verdell Bradley,contamination1887@example.org,755-723-9535,2023-01-10 20:00,2023-01-14 20:00,product_1,in progress,9990,5%,"499,5",0,RUB,Katy,Douglas,8,Да,yandex-direct,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
5117,633,Marquis Nielsen,tune1868@protonmail.com,633.359.7146x304,2023-09-19 9:00,2023-09-25 9:00,product_3,cancelled,49900,5%,2495,0,RUB,Anny,Geneva,7,Да,vk-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_2,,,
5118,1088,Ji Finch,restaurants1851@gmail.com,+1-309-215-9481x08872,2023-03-25 23:00,2023-03-31 23:00,product_2,completed,18990,7%,"1329,3",13872,RUB,Will,Coralville,8,Да,facebook-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
5119,221,Rebbeca Wells,puerto2036@example.com,798.332.5051,2023-06-08 10:00,2023-06-17 10:00,product_3,completed,49900,3%,1497,44781,RUB,John,Simi Valley,10,Да,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
5120,503,Carol Malone,scholarship2016@example.org,402-363-2784,2023-08-01 4:00,2023-08-05 4:00,product_3,in progress,49900,5%,2495,0,RUB,Katy,Blue Springs,6,Да,yandex-direct,cpc,campaign_1,,,yandex-direct,cpc,campaign_2,,,
5121,1200,Virgil Velasquez,mortgages1984@yahoo.com,001-447-334-4155x3734,2023-09-10 6:00,2023-09-11 6:00,product_4,in progress,89900,5%,4495,0,RUB,Will,Leominster,9,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
5122,1472,Ulysses Sellers,discuss1815@example.com,471-789-9369x0685,2023-05-10 3:00,2023-05-16 3:00,product_4,cancelled,89900,7%,6293,0,RUB,Katy,Brooklyn Park,5,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
5123,936,Isa Stein,poems1834@duck.com,450-790-5839x508,2023-11-07 2:00,2023-11-16 2:00,product_1,in progress,9990,3%,"299,7",0,RUB,Anny,Pueblo,10,Да,yandex-direct,cpc,campaign_3,,,yandex-direct,cpc,campaign_3,,,
5124,797,Ronni Underwood,continental1912@outlook.com,001-450-965-2946x228,2023-11-30 17:00,2023-12-02 17:00,product_1,in progress,9990,3%,"299,7",0,RUB,Anny,Sycamore,1,,facebook-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
5125,437,Enoch Mcfarland,productive2067@example.com,862.951.8216,2023-03-25 16:00,2023-04-08 16:00,product_1,completed,9990,3%,"299,7",4865,RUB,Will,New Braunfels,8,Да,vk-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_1,,,
5126,377,Carter Garrett,mechanical2095@outlook.com,(205)817-4732x7492,2023-07-25 10:00,2023-08-01 10:00,product_2,cancelled,18990,5%,"949,5",0,RUB,Will,Fredericksburg,6,Да,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
5127,1136,Emilio Conner,suicide1963@outlook.com,783.393.1512,2023-06-18 15:00,2023-06-24 15:00,product_2,in progress,18990,3%,"569,7",0,RUB,Katy,Denison,7,Да,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_2,,,
5128,1157,Carlena Spencer,citizens1905@protonmail.com,9133509607,2023-06-17 19:00,2023-07-01 19:00,product_4,in progress,89900,5%,4495,0,RUB,Will,Jacksonville,10,Да,facebook-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
5129,145,Levi Hoffman,mirrors2055@example.com,509-292-0625,2023-03-18 2:00,2023-03-20 2:00,product_4,completed,89900,3%,2697,84771,RUB,Katy,Tupelo,7,Да,vk-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_2,,,
5130,33,Jarrod Contreras,url2085@yandex.com,(883)666-1053,2023-08-20 9:00,2023-08-29 9:00,product_2,cancelled,18990,5%,"949,5",0,RUB,Anny,Rialto,5,Да,yandex-direct,cpc,campaign_1,,,yandex-direct,cpc,campaign_3,,,
5131,751,Kasie Wall,lots1924@outlook.com,738-526-9968x23748,2023-09-17 7:00,2023-09-26 7:00,product_4,completed,89900,3%,2697,84769,RUB,Will,New Philadelphia,9,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
5132,1026,Virgilio Walters,maritime2023@protonmail.com,254-861-3646x4544,2023-06-13 1:00,2023-06-15 1:00,product_3,cancelled,49900,3%,1497,0,RUB,John,Ridgewood,3,,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
5133,1060,Delta Holder,puzzle2024@live.com,(644)879-3220,2023-01-26 21:00,2023-01-30 21:00,product_3,completed,49900,7%,3493,44767,RUB,Katy,Deer Park,4,,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
5134,993,Edwin Rodriquez,miles1982@protonmail.com,335-512-7253,2023-11-17 20:00,2023-11-28 20:00,product_1,completed,9990,5%,"499,5",4856,RUB,Katy,Mercer Island,4,,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
5135,208,Kym Noel,quotes1997@live.com,476.660.5982x095,2023-09-24 22:00,2023-10-08 22:00,product_4,in progress,89900,5%,4495,0,RUB,Will,Ferndale,1,Да,yandex-direct,cpc,campaign_3,,,yandex-direct,cpc,campaign_3,,,
5136,1109,Jeramy Hanson,test1979@yahoo.com,921-928-7829,2023-10-20 0:00,2023-10-22 0:00,product_4,in progress,89900,5%,4495,0,RUB,Katy,Park Ridge,4,Да,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
5137,537,Bok Frye,guestbook1902@live.com,838-574-7854x873,2023-06-21 8:00,2023-07-03 8:00,product_4,completed,89900,5%,4495,84763,RUB,Katy,Rosemead,9,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
5138,796,Dario Nolan,female1874@gmail.com,(629)638-9214x7519,2023-09-06 2:00,2023-09-08 2:00,product_3,in progress,49900,3%,1497,0,RUB,John,Cheyenne,1,,facebook-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
5139,1391,Lincoln Mccray,burns2048@example.org,+1-283-325-5754x44341,2023-03-05 9:00,2023-03-13 9:00,product_4,completed,89900,5%,4495,84761,RUB,John,Yakima,5,Да,yandex-direct,cpc,campaign_1,,,vk-ads,cpc,campaign_2,,,
5140,1367,Duane Conner,euros1803@yandex.com,001-564-674-7078x084,2023-05-02 3:00,2023-05-04 3:00,product_4,cancelled,89900,7%,6293,0,RUB,John,Leavenworth,1,Да,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
5141,1217,Diamond Cantrell,llp1973@duck.com,+1-952-252-5450x9725,2023-02-09 21:00,2023-02-10 21:00,product_1,cancelled,9990,5%,"499,5",0,RUB,Katy,Mountain Brook,8,,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
5142,569,Tiera Goodman,eddie1994@live.com,429.544.7116x3976,2023-06-09 2:00,2023-06-13 2:00,product_1,in progress,9990,3%,"299,7",0,RUB,John,Tulsa,4,Да,yandex-direct,cpc,campaign_1,,,vk-ads,cpc,campaign_3,,,
5143,1177,Thaddeus Slater,movies1945@yahoo.com,4702614924,2023-06-03 0:00,2023-06-10 0:00,product_4,cancelled,89900,5%,4495,0,RUB,Anny,Bridgeport,7,Да,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
5144,124,Efrain Mcmillan,graduates1904@live.com,664.942.0121,2023-09-25 21:00,2023-10-04 21:00,product_2,cancelled,18990,5%,"949,5",0,RUB,John,Central Point,1,,vk-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_2,,,
5145,1270,Gus Mercer,worthy1985@live.com,+1-736-362-1366x6928,2023-11-05 17:00,2023-11-08 17:00,product_1,cancelled,9990,3%,"299,7",0,RUB,Will,Kerrville,8,Да,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_1,,,
5146,1378,Etha Frank,failure1800@duck.com,+1-904-575-7117x9929,2023-11-24 15:00,2023-12-07 15:00,product_1,in progress,9990,5%,"499,5",0,RUB,John,Port Arthur,2,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
5147,614,Miesha Ramsey,voip2004@yahoo.com,212-526-8150,2023-07-02 7:00,2023-07-02 7:00,product_1,in progress,9990,7%,"699,3",0,RUB,Katy,Gary,6,,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
5148,1497,Robbi Pruitt,info1801@yandex.com,833-209-3499x285,2023-04-24 16:00,2023-04-27 16:00,product_1,completed,9990,7%,"699,3",4842,RUB,Katy,Baldwin,5,Да,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
5149,39,Floria Hobbs,waste2015@yahoo.com,001-332-565-4956x01441,2023-11-05 19:00,2023-11-07 19:00,product_1,cancelled,9990,5%,"499,5",0,RUB,Will,Watsonville,10,Да,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_3,,,
5150,362,Irwin Emerson,registry1861@live.com,433-589-1813x962,2023-11-01 13:00,2023-11-08 13:00,product_4,completed,89900,3%,2697,84750,RUB,Will,Corvallis,6,Да,vk-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
5151,1145,Willetta Mcguire,glance1948@duck.com,(856)551-7198,2023-03-24 16:00,2023-03-28 16:00,product_3,cancelled,49900,3%,1497,0,RUB,Katy,Lynn,3,,vk-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_1,,,
5152,464,Bradly Edwards,preserve2068@protonmail.com,6944108034,2023-10-09 8:00,2023-10-17 8:00,product_1,in progress,9990,3%,"299,7",0,RUB,John,Chino Hills,4,Да,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
5153,61,Genia Alvarado,created2067@live.com,+1-630-216-1672,2023-09-10 0:00,2023-09-10 0:00,product_3,completed,49900,5%,2495,44747,RUB,Anny,Baldwin Park,4,,yandex-direct,cpc,campaign_1,,,yandex-direct,cpc,campaign_2,,,
5154,24,Sang Fitzpatrick,danger2013@protonmail.com,+1-304-453-3609x49175,2023-07-30 12:00,2023-08-02 12:00,product_3,completed,49900,3%,1497,44746,RUB,John,Muscatine,3,Да,vk-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_1,,,
5155,1164,Lyla Hayden,characterized1832@yandex.com,+1-826-599-0717x997,2023-03-01 17:00,2023-03-12 17:00,product_2,cancelled,18990,5%,"949,5",0,RUB,Anny,Fort Worth,6,,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
5156,1122,Cedric Wooten,dream1820@example.com,001-859-643-9867,2023-12-19 11:00,2023-12-29 11:00,product_2,cancelled,18990,3%,"569,7",0,RUB,Will,Fort Wayne,3,,vk-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_3,,,
5157,260,Khalilah Thornton,griffin1903@yandex.com,247.748.4029x862,2023-07-11 22:00,2023-07-13 22:00,product_3,cancelled,49900,3%,1497,0,RUB,John,Savage,1,,vk-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_2,,,
